2025-09-11 18:18:54,435 - root - INFO - [LM Solver] Iter 64: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+123
2025-09-11 18:18:54,552 - root - INFO - [LM Solver] Iter 65: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+125
2025-09-11 18:18:54,671 - root - INFO - [LM Solver] Iter 66: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+127
2025-09-11 18:18:54,789 - root - INFO - [LM Solver] Iter 67: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+129
2025-09-11 18:18:54,920 - root - INFO - [LM Solver] Iter 68: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+131
2025-09-11 18:18:55,049 - root - INFO - [LM Solver] Iter 69: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+133
2025-09-11 18:18:55,167 - root - INFO - [LM Solver] Iter 70: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+135
2025-09-11 18:18:55,268 - root - INFO - [LM Solver] Iter 71: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+137
2025-09-11 18:18:55,403 - root - INFO - [LM Solver] Iter 72: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+139
2025-09-11 18:18:55,565 - root - INFO - [LM Solver] Iter 73: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+141
2025-09-11 18:18:55,688 - root - INFO - [LM Solver] Iter 74: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+143
2025-09-11 18:18:55,822 - root - INFO - [LM Solver] Iter 75: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+145
2025-09-11 18:18:55,948 - root - INFO - [LM Solver] Iter 76: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+147
2025-09-11 18:18:56,067 - root - INFO - [LM Solver] Iter 77: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+149
2025-09-11 18:18:56,181 - root - INFO - [LM Solver] Iter 78: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+151
2025-09-11 18:18:56,312 - root - INFO - [LM Solver] Iter 79: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+153
2025-09-11 18:18:56,447 - root - INFO - [LM Solver] Iter 80: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+155
2025-09-11 18:18:56,601 - root - INFO - [LM Solver] Iter 81: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+157
2025-09-11 18:18:56,733 - root - INFO - [LM Solver] Iter 82: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+159
2025-09-11 18:18:56,846 - root - INFO - [LM Solver] Iter 83: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+161
2025-09-11 18:18:56,971 - root - INFO - [LM Solver] Iter 84: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+163
2025-09-11 18:18:57,096 - root - INFO - [LM Solver] Iter 85: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+165
2025-09-11 18:18:57,220 - root - INFO - [LM Solver] Iter 86: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+167
2025-09-11 18:18:57,343 - root - INFO - [LM Solver] Iter 87: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+169
2025-09-11 18:18:57,466 - root - INFO - [LM Solver] Iter 88: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+171
2025-09-11 18:18:57,748 - root - INFO - [LM Solver] Iter 89: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+173
2025-09-11 18:18:57,913 - root - INFO - [LM Solver] Iter 90: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+175
2025-09-11 18:18:58,125 - root - INFO - [LM Solver] Iter 91: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+177
2025-09-11 18:18:58,287 - root - INFO - [LM Solver] Iter 92: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+179
2025-09-11 18:18:58,421 - root - INFO - [LM Solver] Iter 93: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+181
2025-09-11 18:18:58,555 - root - INFO - [LM Solver] Iter 94: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+183
2025-09-11 18:18:58,698 - root - INFO - [LM Solver] Iter 95: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+185
2025-09-11 18:18:58,811 - root - INFO - [LM Solver] Iter 96: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+187
2025-09-11 18:18:58,951 - root - INFO - [LM Solver] Iter 97: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+189
2025-09-11 18:18:59,091 - root - INFO - [LM Solver] Iter 98: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+191
2025-09-11 18:18:59,202 - root - INFO - [LM Solver] Iter 99: PosError=35.5773mm, OriError=0.4826rad, Cost=1.17e-01, Lambda=1.00e+193
2025-09-11 18:18:59,314 - root - WARNING - [LM Solver] Max iterations reached without converging.
2025-09-11 18:18:59,558 - root - INFO - Relay solve finished. Converged: False. Details: {'reason': 'max_iters', 'iter': 100, 'cost': np.float64(0.11710408605305875), 'error_mm': np.float64(35.57732027854815)}
2025-09-11 18:18:59,559 - root - INFO - [Relay Solver] Starting Phase 1: PSO Global Search...
2025-09-11 18:18:59,567 - pyswarms.single.global_best - INFO - Optimize for 30 iters with {'c1': 1.5, 'c2': 1.5, 'w': 0.7}
2025-09-11 18:18:59,927 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:19:00,162 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:19:57,059 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:19:57,215 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:20:07,033 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:20:07,197 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:20:31,548 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:20:31,667 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:20:39,629 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
